Time;0.000000;0.000300;0.000600;0.001200;0.002400;0.004800;0.009600;0.019200;0.038400;0.076800;0.136800;0.196800;0.256800;0.316800;0.376800;0.436800;0.496800;0.556800;0.616800;0.676800;0.736800;0.796800;0.856800;0.916800;0.976800;1.000000;1.006000;1.018000;1.042000;1.090000;1.150000;1.210000;1.270000;1.330000;1.390000;1.450000;1.510000;1.570000;1.630000;1.690000;1.750000;1.810000;1.870000;1.930000;1.990000;2.000000;2.006000;2.018000;2.042000;2.090000;2.150000;2.210000;2.270000;2.330000;2.390000;2.450000;2.510000;2.570000;2.630000;2.690000;2.750000;2.810000;2.870000;2.930000;2.990000;3.000000;
V(A00);3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.007200;3.021600;3.050400;3.108000;3.180000;3.252000;3.324000;3.396000;3.468000;3.540000;3.612000;3.684000;3.756000;3.828000;3.900000;3.972000;4.044000;4.116000;4.188000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;
V(A01);2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.737864;2.744435;2.757577;2.783860;2.836427;2.902136;2.967845;3.033553;3.099262;3.164971;3.230680;3.296388;3.362097;3.427806;3.493515;3.559223;3.624932;3.690641;3.756350;3.822058;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;3.833010;
V(A02);3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.337079;3.345088;3.361106;3.393142;3.457213;3.537303;3.617393;3.697483;3.777573;3.857663;3.937753;4.017843;4.097933;4.178022;4.258112;4.338202;4.418292;4.498382;4.578472;4.658562;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;4.671910;
V(A03);2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.918919;2.925924;2.939935;2.967957;3.024000;3.094054;3.164108;3.234162;3.304216;3.374270;3.444324;3.514378;3.584432;3.654486;3.724541;3.794595;3.864649;3.934703;4.004757;4.074811;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;4.086486;
V(A04);3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.169014;3.176620;3.191831;3.222254;3.283099;3.359155;3.435211;3.511268;3.587324;3.663380;3.739437;3.815493;3.891549;3.967606;4.043662;4.119718;4.195775;4.271831;4.347887;4.423944;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;4.436620;
V(A05);2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.727273;2.733818;2.746909;2.773091;2.825455;2.890909;2.956364;3.021818;3.087273;3.152727;3.218182;3.283636;3.349091;3.414545;3.480000;3.545455;3.610909;3.676364;3.741818;3.807273;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;3.818182;
