Time;0.000000;0.000300;0.000600;0.001200;0.002400;0.004800;0.009600;0.019200;0.038400;0.076800;0.136800;0.196800;0.256800;0.316800;0.376800;0.436800;0.496800;0.556800;0.616800;0.676800;0.736800;0.796800;0.856800;0.916800;0.976800;1.000000;1.006000;1.018000;1.042000;1.090000;1.150000;1.210000;1.270000;1.330000;1.390000;1.450000;1.510000;1.570000;1.630000;1.690000;1.750000;1.810000;1.870000;1.930000;1.990000;2.000000;2.006000;2.018000;2.042000;2.090000;2.150000;2.210000;2.270000;2.330000;2.390000;2.450000;2.510000;2.570000;2.630000;2.690000;2.750000;2.810000;2.870000;2.930000;2.990000;3.000000;
V(A00);3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.007200;3.021600;3.050400;3.108000;3.180000;3.252000;3.324000;3.396000;3.468000;3.540000;3.612000;3.684000;3.756000;3.828000;3.900000;3.972000;4.044000;4.116000;4.188000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;4.200000;
V(B1_C2);6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.014400;6.043200;6.100800;6.216000;6.360000;6.504000;6.648000;6.792000;6.936000;7.080000;7.224000;7.368000;7.512000;7.656000;7.800000;7.944000;8.088000;8.232000;8.376000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;8.400000;
V(B1_C3);9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.000000;9.021600;9.064800;9.151200;9.324000;9.540000;9.756000;9.972000;10.188000;10.404000;10.620000;10.836000;11.052000;11.268000;11.484000;11.700000;11.916000;12.132000;12.348000;12.564000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;12.600000;
V(B1_C4);12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.000000;12.028800;12.086400;12.201600;12.432000;12.720000;13.008000;13.296000;13.584000;13.872000;14.160000;14.448000;14.736000;15.024000;15.312000;15.600000;15.888000;16.176000;16.464000;16.752000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;16.800000;
V(B1_C5);15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.000000;15.036000;15.108000;15.252000;15.540000;15.900000;16.260000;16.620000;16.980000;17.340000;17.700000;18.060000;18.420000;18.780000;19.140000;19.500000;19.860000;20.220000;20.580000;20.940000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;21.000000;
V(B1_C6);18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.000000;18.043200;18.129600;18.302400;18.648000;19.080000;19.512000;19.944000;20.376000;20.808000;21.240000;21.672000;22.104000;22.536000;22.968000;23.400000;23.832000;24.264000;24.696000;25.128000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;25.200000;
